hex_id,computed_score,tier,hotspot,explanation,confidence
8942d9d4ad3ffff,40.86,Low Potential,False,Low competition advantage | Strong power infrastructure,43.4839569306
8942d98a5dbffff,40.07,Low Potential,False,Low competition advantage | Strong power infrastructure,42.009166704
8942d98a493ffff,41.16,Low Potential,False,Low competition advantage | Strong power infrastructure,44.0011166131
8942d9d4997ffff,56.14,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,89.56769948
8942d98a4b3ffff,40.65,Low Potential,False,Low competition advantage | Strong power infrastructure,43.075345080700004
8942d9d5db3ffff,40.34,Low Potential,False,Low competition advantage | Strong power infrastructure,42.488352372
8942d9d5db7ffff,40.73,Low Potential,False,Low competition advantage | Strong power infrastructure,43.155554269999996
8942d9d4d63ffff,56.13,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,97.2476826
8942d98a4a3ffff,40.59,Low Potential,False,Low competition advantage | Strong power infrastructure,42.909221218
8942d988403ffff,39.11,Low Potential,False,Low competition advantage | Strong power infrastructure,40.345187662
8942d998b4fffff,39.92,Low Potential,False,Low competition advantage | Strong power infrastructure,41.8925672758
8942d998a6bffff,43.68,Low Potential,False,Low competition advantage | Strong power infrastructure,48.342808883
8942d98a3bbffff,38.82,Low Potential,False,Low competition advantage | Strong power infrastructure,39.847837084
8942d999e43ffff,55.97,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,406.18844879999995
8942d9d4367ffff,38.89,Low Potential,False,Low competition advantage | Strong power infrastructure,39.96498066
8942d98a33bffff,38.42,Low Potential,False,Low competition advantage | Strong power infrastructure,39.248134756300004
8942d98a5d3ffff,39.79,Low Potential,False,Low competition advantage | Strong power infrastructure,41.5992934404
8942d9d4373ffff,38.91,Low Potential,False,Low competition advantage | Strong power infrastructure,39.995310802
8942d98a3a3ffff,38.48,Low Potential,False,Low competition advantage | Strong power infrastructure,39.3388689153
8942d9d4857ffff,43.81,Low Potential,False,Low competition advantage | Strong power infrastructure,48.531061314
8942d9d4e6fffff,41.11,Low Potential,False,Low competition advantage | Strong power infrastructure,43.8462544836
8942d9d4843ffff,43.23,Low Potential,False,Low competition advantage | Strong power infrastructure,47.5650768198
8942d9d5d27ffff,39.74,Low Potential,False,Low competition advantage | Strong power infrastructure,41.7397416463
8942d98b24fffff,54.33,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,66.84033898
8942d999ecbffff,55.96,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,363.45558790589996
8942d9d4993ffff,56.13,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,89.51592375999999
8942d998ac7ffff,41.24,Low Potential,False,Low competition advantage | Strong power infrastructure,44.498622996
8942d9d404bffff,56.09,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,91.32235899470001
8942d98a487ffff,41.12,Low Potential,False,Low competition advantage | Strong power infrastructure,43.87454767359999
8942d998acfffff,42.15,Low Potential,False,Low competition advantage | Strong power infrastructure,46.0212041968
8942d998a57ffff,42.25,Low Potential,False,Low competition advantage | Strong power infrastructure,46.117151154700004
8942d999817ffff,56.05,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,153.50721072790003
8942d9d5d83ffff,39.18,Low Potential,False,Low competition advantage | Strong power infrastructure,40.493046288
8942d98a3a7ffff,38.42,Low Potential,False,Low competition advantage | Strong power infrastructure,39.3219621147
8942d998b6fffff,39.6,Low Potential,False,Low competition advantage | Strong power infrastructure,41.3502425779
8942d9d43cbffff,40.88,Low Potential,False,Low competition advantage | Strong power infrastructure,43.514788120000006
8942d98a4b7ffff,40.39,Low Potential,False,Low competition advantage | Strong power infrastructure,42.657336652299996
8942d988293ffff,35.6,Low Potential,False,Low competition advantage | Strong power infrastructure,34.8581980191
8942d9d4a5bffff,39.44,Low Potential,False,Low competition advantage | Strong power infrastructure,41.29253615179999
8942d98a4a7ffff,40.08,Low Potential,False,Low competition advantage | Strong power infrastructure,42.0567588648
8942d9d484bffff,42.28,Low Potential,False,Low competition advantage | Strong power infrastructure,45.9449166502
8942d98840bffff,39.18,Low Potential,False,Low competition advantage | Strong power infrastructure,40.504011738
8942d998a67ffff,41.73,Low Potential,False,Low competition advantage | Strong power infrastructure,45.0064965488
8942d98844bffff,38.95,Low Potential,False,Low competition advantage | Strong power infrastructure,40.136776253899995
8942d98b27bffff,45.01,Low Potential,False,High population demand | Low competition advantage | Strong power infrastructure,50.655080819999995
8942d9d4d67ffff,56.12,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,89.03481175999998
8942d9d4357ffff,38.45,Low Potential,False,Low competition advantage | Strong power infrastructure,39.231815804
8942d9d498fffff,44.89,Low Potential,False,High population demand | Low competition advantage | Strong power infrastructure,50.567989844100005
8942d998a2fffff,40.19,Low Potential,False,Low competition advantage | Strong power infrastructure,42.3942518409
8942d9d4803ffff,44.65,Low Potential,False,High population demand | Low competition advantage | Strong power infrastructure,50.028300439999995
8942d9d4363ffff,38.6,Low Potential,False,Low competition advantage | Strong power infrastructure,39.499122578
8942d999807ffff,56.05,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,154.25687110770002
8942d98b267ffff,43.27,Low Potential,False,Low competition advantage | Strong power infrastructure,47.663539559
8942d998a77ffff,41.31,Low Potential,False,Low competition advantage | Strong power infrastructure,44.3495410593
8942d998a63ffff,42.44,Low Potential,False,Low competition advantage | Strong power infrastructure,46.2599461036
8942d9d5d9bffff,38.83,Low Potential,False,Low competition advantage | Strong power infrastructure,39.901090534
8942d9d4a9bffff,41.56,Low Potential,False,Low competition advantage | Strong power infrastructure,44.66518042999999
8942d98a58bffff,38.59,Low Potential,False,Low competition advantage | Strong power infrastructure,39.605744243
8942d9d4d6bffff,56.11,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,75.36904662
8942d98a377ffff,38.28,Low Potential,False,Low competition advantage | Strong power infrastructure,38.990602497299996
8942d98a3b7ffff,38.26,Low Potential,False,Low competition advantage | Strong power infrastructure,38.9998828105
8942d998b63ffff,39.16,Low Potential,False,Low competition advantage | Strong power infrastructure,40.6290631392
8942d9d4347ffff,37.97,Low Potential,False,Low competition advantage | Strong power infrastructure,38.414809948
8942d98863bffff,36.3,Low Potential,False,Low competition advantage | Strong power infrastructure,35.904477395099995
8942d998b6bffff,39.9,Low Potential,False,Low competition advantage | Strong power infrastructure,41.8298394037
8942d9d5d23ffff,39.68,Low Potential,False,Low competition advantage | Strong power infrastructure,41.614279608100006
8942d9d5da3ffff,40.15,Low Potential,False,Low competition advantage | Strong power infrastructure,42.2308792624
8942d9d4ac3ffff,40.7,Low Potential,False,Low competition advantage | Strong power infrastructure,43.2793264222
8942d98949bffff,42.01,Low Potential,False,Low competition advantage | Strong power infrastructure,45.5578708913
8942d9d4bc3ffff,41.45,Low Potential,False,Low competition advantage | Strong power infrastructure,44.888114582099995
8942d9d4917ffff,44.17,Low Potential,False,Low competition advantage | Strong power infrastructure,49.3871833879
8942d9d5da7ffff,40.57,Low Potential,False,Low competition advantage | Strong power infrastructure,42.9665873031
8942d9d4a87ffff,41.68,Low Potential,False,Low competition advantage | Strong power infrastructure,44.9482211697
8942d98860fffff,36.82,Low Potential,False,Low competition advantage | Strong power infrastructure,36.7754796372
8942d999e53ffff,55.93,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,407.3182564
8942d9d480bffff,43.73,Low Potential,False,Low competition advantage | Strong power infrastructure,48.45978514
8942d9d49bbffff,44.64,Low Potential,False,High population demand | Low competition advantage | Strong power infrastructure,50.1274734356
8942d98a363ffff,38.3,Low Potential,False,Low competition advantage | Strong power infrastructure,39.0208380334
8942d98869bffff,40.5,Low Potential,False,Low competition advantage | Strong power infrastructure,42.845406304
8942d988473ffff,37.83,Low Potential,False,Low competition advantage | Strong power infrastructure,38.243256039
8942d988447ffff,39.21,Low Potential,False,Low competition advantage | Strong power infrastructure,40.590307432
8942d998b47ffff,39.23,Low Potential,False,Low competition advantage | Strong power infrastructure,40.765074900900004
8942d98a14fffff,38.43,Low Potential,False,Low competition advantage | Strong power infrastructure,39.242283099999995
8942d98862bffff,36.08,Low Potential,False,Low competition advantage | Strong power infrastructure,35.5957833642
8942d999827ffff,56.08,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,109.20288524000001
8942d9d42b7ffff,56.09,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,80.3509327
8942d9d4987ffff,54.02,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,66.37617164000001
8942d9d5d8fffff,39.05,Low Potential,False,Low competition advantage | Strong power infrastructure,40.331202046
8942d9d49abffff,44.02,Low Potential,False,Low competition advantage | Strong power infrastructure,49.121641552899995
8942d98b26fffff,42.85,Low Potential,False,Low competition advantage | Strong power infrastructure,47.000273475499995
8942d9d49b7ffff,44.52,Low Potential,False,Low competition advantage | Strong power infrastructure,49.8564177734
8942d998b4bffff,40.28,Low Potential,False,Low competition advantage | Strong power infrastructure,42.489636061
8942d9d436fffff,38.2,Low Potential,False,Low competition advantage | Strong power infrastructure,38.854328334
8942d9885dbffff,37.68,Low Potential,False,Low competition advantage | Strong power infrastructure,38.0417771648
8942d9d404fffff,56.08,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,99.63186732
8942d9d4a83ffff,41.63,Low Potential,False,Low competition advantage | Strong power infrastructure,44.817145268
8942d9d437bffff,37.88,Low Potential,False,Low competition advantage | Strong power infrastructure,38.294884324
8942d9d4983ffff,54.75,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,67.65401746
8942d9d4937ffff,42.1,Low Potential,False,Low competition advantage | Strong power infrastructure,45.8710557533
8942d98a36bffff,38.31,Low Potential,False,Low competition advantage | Strong power infrastructure,39.044577714
8942d98a333ffff,38.44,Low Potential,False,Low competition advantage | Strong power infrastructure,39.3089473183
8942d988683ffff,39.25,Low Potential,False,Low competition advantage | Strong power infrastructure,40.680687238000004
8942d98a59bffff,39.31,Low Potential,False,Low competition advantage | Strong power infrastructure,40.887637049199995
8942d98a13bffff,39.04,Low Potential,False,Low competition advantage | Strong power infrastructure,40.5811018642
8942d9d4847ffff,43.21,Low Potential,False,Low competition advantage | Strong power infrastructure,47.582279076
8942d98a497ffff,40.63,Low Potential,False,Low competition advantage | Strong power infrastructure,43.099316083999994
8942d9d4353ffff,38.11,Low Potential,False,Low competition advantage | Strong power infrastructure,38.703667696
8942d9d49a7ffff,43.11,Low Potential,False,Low competition advantage | Strong power infrastructure,47.487793862299995
8942d999983ffff,53.05,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,64.7904266071
8942d9d4227ffff,40.17,Low Potential,False,Low competition advantage | Strong power infrastructure,42.3623933392
8942d9d5d8bffff,38.45,Low Potential,False,Low competition advantage | Strong power infrastructure,39.30651596
8942d9d499bffff,54.77,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,67.71952424000001
8942d998b5bffff,39.84,Low Potential,False,Low competition advantage | Strong power infrastructure,41.7894988418
8942d9d4ad7ffff,40.87,Low Potential,False,Low competition advantage | Strong power infrastructure,43.527705282
8942d9884afffff,37.99,Low Potential,False,Low competition advantage | Strong power infrastructure,38.502563244
8942d9d4297ffff,56.03,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,105.97006852270002
8942d999ecfffff,55.93,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,336.93832916189996
8942d988463ffff,37.6,Low Potential,False,Low competition advantage | Strong power infrastructure,37.942705812999996
8942d9d4d6fffff,54.75,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,67.68390898000001
8942d9d6107ffff,55.85,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,516.7479508
8942d9d484fffff,42.56,Low Potential,False,Low competition advantage | Strong power infrastructure,46.4922501308
8942d9d4807ffff,44.33,Low Potential,False,Low competition advantage | Strong power infrastructure,49.543308802
8942d9d4343ffff,37.63,Low Potential,False,Low competition advantage | Strong power infrastructure,37.887430278000004
8942d9885c3ffff,37.22,Low Potential,False,Low competition advantage | Strong power infrastructure,37.3187664072
8942d9d445bffff,55.93,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,210.6101093512
8942d98844fffff,38.77,Low Potential,False,Low competition advantage | Strong power infrastructure,39.86522994
8942d998a0fffff,40.99,Low Potential,False,Low competition advantage | Strong power infrastructure,43.8762857158
8942d9d4a17ffff,41.21,Low Potential,False,Low competition advantage | Strong power infrastructure,44.266580341399994
8942d998b73ffff,38.99,Low Potential,False,Low competition advantage | Strong power infrastructure,40.3694478555
8942d9d614bffff,55.85,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,506.6921162
8942d9d436bffff,37.45,Low Potential,False,Low competition advantage | Strong power infrastructure,37.589304008
8942d9886d3ffff,39.83,Low Potential,False,Low competition advantage | Strong power infrastructure,41.735451056
8942d988687ffff,38.77,Low Potential,False,Low competition advantage | Strong power infrastructure,39.88955523999999
8942d998b43ffff,39.56,Low Potential,False,Low competition advantage | Strong power infrastructure,41.3190809169
8942d988433ffff,37.95,Low Potential,False,Low competition advantage | Strong power infrastructure,38.451357578
8942d98a323ffff,38.02,Low Potential,False,Low competition advantage | Strong power infrastructure,38.6512005565
8942d9d5dd7ffff,38.21,Low Potential,False,Low competition advantage | Strong power infrastructure,38.913839592
8942d9d61abffff,55.84,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,516.3560406000001
8942d9d4287ffff,56.04,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,79.0362540468
8942d998a7bffff,43.03,Low Potential,False,Low competition advantage | Strong power infrastructure,47.298201555999995
8942d98846bffff,37.19,Low Potential,False,Low competition advantage | Strong power infrastructure,37.2630275921
8942d999d2fffff,47.34,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,54.9892326553
8942d9d486fffff,42.14,Low Potential,False,Low competition advantage | Strong power infrastructure,45.9694881638
8942d9d480fffff,43.52,Low Potential,False,Low competition advantage | Strong power infrastructure,48.153559458000004
8942d9d4a13ffff,40.7,Low Potential,False,Low competition advantage | Strong power infrastructure,43.343099025
8942d9999c3ffff,56.05,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,95.36913516000001
8942d999993ffff,52.05,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,63.151833312399994
8942d9d4b53ffff,40.74,Low Potential,False,Low competition advantage | Strong power infrastructure,43.7714884425
8942d9d4a8bffff,40.85,Low Potential,False,Low competition advantage | Strong power infrastructure,43.513542683999994
8942d9d434fffff,37.14,Low Potential,False,Low competition advantage | Strong power infrastructure,37.05430541
8942d98a16bffff,38.8,Low Potential,False,Low competition advantage | Strong power infrastructure,40.022861773399995
8942d9894d7ffff,41.95,Low Potential,False,Low competition advantage | Strong power infrastructure,45.526650359099996
8942d98a3afffff,38.59,Low Potential,False,Low competition advantage | Strong power infrastructure,39.5927053048
8942d9d5d17ffff,39.28,Low Potential,False,Low competition advantage | Strong power infrastructure,40.782337831999996
8942d9d610bffff,55.84,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,500.536928
8942d988477ffff,37.63,Low Potential,False,Low competition advantage | Strong power infrastructure,37.945532095900006
8942d9999dbffff,56.03,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,95.8398506101
8942d98843bffff,37.84,Low Potential,False,Low competition advantage | Strong power infrastructure,38.28480394
8942d9d4acfffff,40.21,Low Potential,False,Low competition advantage | Strong power infrastructure,42.520989884100004
8942d998a93ffff,39.55,Low Potential,False,Low competition advantage | Strong power infrastructure,41.7563886359
8942d998a2bffff,41.0,Low Potential,False,Low competition advantage | Strong power infrastructure,43.8147731748
8942d9894d3ffff,42.93,Low Potential,False,Low competition advantage | Strong power infrastructure,47.1947008398
8942d9d4bd7ffff,41.45,Low Potential,False,Low competition advantage | Strong power infrastructure,44.8608349222
8942d999997ffff,47.69,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,55.516895726899996
8942d98868bffff,39.02,Low Potential,False,Low competition advantage | Strong power infrastructure,40.3475222
8942d9d4ab3ffff,42.08,Low Potential,False,Low competition advantage | Strong power infrastructure,45.6943565516
8942d9998bbffff,55.99,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,135.64351744270002
8942d998b7bffff,39.66,Low Potential,False,Low competition advantage | Strong power infrastructure,41.4576162112
8942d998a4fffff,43.05,Low Potential,False,Low competition advantage | Strong power infrastructure,47.3638796558
8942d9d4237ffff,40.53,Low Potential,False,Low competition advantage | Strong power infrastructure,42.980325529999995
8942d9d4873ffff,42.87,Low Potential,False,Low competition advantage | Strong power infrastructure,47.049784435999996
8942d9d42afffff,43.6,Low Potential,False,Low competition advantage | Strong power infrastructure,48.325393528
8942d9d5d13ffff,38.35,Low Potential,False,Low competition advantage | Strong power infrastructure,39.186406962
8942d98a133ffff,39.23,Low Potential,False,Low competition advantage | Strong power infrastructure,40.951758607
8942d9886b3ffff,38.49,Low Potential,False,Low competition advantage | Strong power infrastructure,39.428010798
8942d98847bffff,37.81,Low Potential,False,Low competition advantage | Strong power infrastructure,38.248388041999995
8942d9d4923ffff,41.9,Low Potential,False,Low competition advantage | Strong power infrastructure,45.5917904871
8942d9d6383ffff,55.83,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,502.9710756
8942d9d5dd3ffff,37.36,Low Potential,False,Low competition advantage | Strong power infrastructure,37.472628994000004
8942d9d5cb7ffff,37.14,Low Potential,False,Low competition advantage | Strong power infrastructure,37.091927061999996
8942d9d4a1bffff,40.39,Low Potential,False,Low competition advantage | Strong power infrastructure,42.8564625933
8942d98a17bffff,38.35,Low Potential,False,Low competition advantage | Strong power infrastructure,39.194545504
8942d9d4913ffff,44.4,Low Potential,False,Low competition advantage | Strong power infrastructure,49.7931881409
8942d98accbffff,39.38,Low Potential,False,Low competition advantage | Strong power infrastructure,41.399672376
8942d9d462fffff,55.99,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,128.1420198337
8942d98a36fffff,37.7,Low Potential,False,Low competition advantage | Strong power infrastructure,38.061151601999995
8942d9998a7ffff,56.01,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,96.230114291
8942d9894dbffff,42.44,Low Potential,False,Low competition advantage | Strong power infrastructure,46.4143440213
8942d9885d3ffff,37.8,Low Potential,False,Low competition advantage | Strong power infrastructure,38.235956204
8942d9d4a8fffff,41.33,Low Potential,False,Low competition advantage | Strong power infrastructure,44.38534666
8942d9d435bffff,37.31,Low Potential,False,Low competition advantage | Strong power infrastructure,37.389962846
8942d98a367ffff,37.89,Low Potential,False,Low competition advantage | Strong power infrastructure,38.395651197999996
8942d9886a7ffff,36.68,Low Potential,False,Low competition advantage | Strong power infrastructure,36.42149343049999
8942d9d4aabffff,41.0,Low Potential,False,Low competition advantage | Strong power infrastructure,43.9553292981
8942d98a137ffff,38.8,Low Potential,False,Low competition advantage | Strong power infrastructure,40.305012024499995
8942d9d422fffff,36.78,Low Potential,False,Low competition advantage | Strong power infrastructure,36.542084057699995
8942d9999d7ffff,56.03,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,80.32073194
8942d9d5dc7ffff,38.1,Low Potential,False,Low competition advantage | Strong power infrastructure,38.778689666
8942d98868fffff,38.23,Low Potential,False,Low competition advantage | Strong power infrastructure,39.002170076
8942d98a103ffff,38.15,Low Potential,False,Low competition advantage | Strong power infrastructure,38.9011575643
8942d9998afffff,56.0,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,108.3421034381
8942d998a3bffff,40.7,Low Potential,False,Low competition advantage | Strong power infrastructure,43.3611108535
8942d98a32bffff,37.94,Low Potential,False,Low competition advantage | Strong power infrastructure,38.492066728
8942d99920fffff,55.83,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,399.8263579691
8942d98aed3ffff,38.31,Low Potential,False,Low competition advantage | Strong power infrastructure,39.2347676788
8942d9d487bffff,42.28,Low Potential,False,Low competition advantage | Strong power infrastructure,46.05740546
8942d9d4a4fffff,39.4,Low Potential,False,Low competition advantage | Strong power infrastructure,41.3262023012
8942d998a23ffff,39.8,Low Potential,False,Low competition advantage | Strong power infrastructure,41.7828318519
8942d9894c7ffff,40.78,Low Potential,False,Low competition advantage | Strong power infrastructure,43.5774934159
8942d9d4ac7ffff,40.54,Low Potential,False,Low competition advantage | Strong power infrastructure,43.037875543999995
8942d998a73ffff,41.95,Low Potential,False,Low competition advantage | Strong power infrastructure,45.48990784
8942d998a0bffff,41.54,Low Potential,False,Low competition advantage | Strong power infrastructure,44.860465130600005
8942d9d434bffff,37.11,Low Potential,False,Low competition advantage | Strong power infrastructure,37.05430541
8942d98a163ffff,38.86,Low Potential,False,Low competition advantage | Strong power infrastructure,40.1799812564
8942d988437ffff,37.56,Low Potential,False,Low competition advantage | Strong power infrastructure,37.848030558
8942d9886c3ffff,39.52,Low Potential,False,Low competition advantage | Strong power infrastructure,41.266330688000004
8942d98aedbffff,37.9,Low Potential,False,Low competition advantage | Strong power infrastructure,38.4883537385
8942d9d61bbffff,55.81,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,458.5902535933
8942d9d5d37ffff,39.76,Low Potential,False,Low competition advantage | Strong power infrastructure,41.6963567136
8942d9d5ca7ffff,36.78,Low Potential,False,Low competition advantage | Strong power infrastructure,36.49498592
8942d9d49dbffff,44.53,Low Potential,False,Low competition advantage | Strong power infrastructure,49.994452932
8942d988287ffff,35.26,Low Potential,False,Low competition advantage | Strong power infrastructure,34.3881496067
8942d98948fffff,40.96,Low Potential,False,Low competition advantage | Strong power infrastructure,43.871278251300005
8942d9886b7ffff,37.33,Low Potential,False,Low competition advantage | Strong power infrastructure,37.46880744
8942d9d5dc3ffff,37.63,Low Potential,False,Low competition advantage | Strong power infrastructure,37.99156490199999
8942d9d492fffff,41.13,Low Potential,False,Low competition advantage | Strong power infrastructure,44.3407172972
8942d9d5d07ffff,39.17,Low Potential,False,Low competition advantage | Strong power infrastructure,40.662846363999996
8942d9d4907ffff,43.53,Low Potential,False,Low competition advantage | Strong power infrastructure,48.3556020284
8942d98a173ffff,38.43,Low Potential,False,Low competition advantage | Strong power infrastructure,39.384750481999994
8942d9886bbffff,38.22,Low Potential,False,Low competition advantage | Strong power infrastructure,39.019335954
8942d98948bffff,41.02,Low Potential,False,Low competition advantage | Strong power infrastructure,43.9384305584
8942d999c7bffff,55.91,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,160.94902394520003
8942d98a593ffff,38.41,Low Potential,False,Low competition advantage | Strong power infrastructure,39.400066601599995
8942d999883ffff,55.95,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,136.15135934670002
8942d988423ffff,37.66,Low Potential,False,Low competition advantage | Strong power infrastructure,38.03933753
8942d998a47ffff,42.71,Low Potential,False,Low competition advantage | Strong power infrastructure,46.83601022
8942d9894c3ffff,41.81,Low Potential,False,Low competition advantage | Strong power infrastructure,45.3261632495
8942d9d4abbffff,41.35,Low Potential,False,Low competition advantage | Strong power infrastructure,44.46604352
8942d9d5cb3ffff,36.7,Low Potential,False,Low competition advantage | Strong power infrastructure,36.378727816
8942d9d5d03ffff,38.85,Low Potential,False,Low competition advantage | Strong power infrastructure,40.124394886000005
8942d9d4aafffff,41.42,Low Potential,False,Low competition advantage | Strong power infrastructure,44.7302410762
8942d9d5c87ffff,36.38,Low Potential,False,Low competition advantage | Strong power infrastructure,35.8792364559
8942d98a337ffff,38.07,Low Potential,False,Low competition advantage | Strong power infrastructure,38.770523738
8942d9d4acbffff,40.17,Low Potential,False,Low competition advantage | Strong power infrastructure,42.4247933654
8942d9d4877ffff,43.12,Low Potential,False,Low competition advantage | Strong power infrastructure,47.551221674
8942d9886afffff,36.83,Low Potential,False,Low competition advantage | Strong power infrastructure,36.7271406653
8942d9d4ab7ffff,41.79,Low Potential,False,Low competition advantage | Strong power infrastructure,45.233275051999996
8942d998b57ffff,38.86,Low Potential,False,Low competition advantage | Strong power infrastructure,40.1809528573
8942d999ec7ffff,55.87,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,315.3483164701
8942d9999d3ffff,56.0,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,95.44915596000001
8942d9d42abffff,50.82,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,60.95623464
8942d9d639bffff,55.79,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,508.9832994
8942d9d4a4bffff,39.26,Low Potential,False,Low competition advantage | Strong power infrastructure,41.0689515842
8942d99999bffff,53.06,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,64.8676525
8942d9d5cbbffff,35.98,Low Potential,False,Low competition advantage | Strong power infrastructure,35.202748172999996
8942d998b67ffff,38.76,Low Potential,False,Low competition advantage | Strong power infrastructure,39.973675813999996
8942d9d59b7ffff,39.17,Low Potential,False,Low competition advantage | Strong power infrastructure,41.013654916600004
8942d9d4223ffff,39.59,Low Potential,False,Low competition advantage | Strong power infrastructure,41.418992576
8942d9d4233ffff,40.0,Low Potential,False,Low competition advantage | Strong power infrastructure,42.138075206
8942d9d5c93ffff,36.29,Low Potential,False,Low competition advantage | Strong power infrastructure,35.7634748001
8942d9d4933ffff,42.06,Low Potential,False,Low competition advantage | Strong power infrastructure,45.7998183508
8942d9d5d1bffff,37.99,Low Potential,False,Low competition advantage | Strong power infrastructure,38.639448556
8942d99988fffff,55.95,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,153.6262344379
8942d998a27ffff,39.45,Low Potential,False,Low competition advantage | Strong power infrastructure,41.178515428000004
8942d9d6117ffff,55.8,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,469.7166532
8942d98a177ffff,38.49,Low Potential,False,Low competition advantage | Strong power infrastructure,39.574803126300004
8942d98842bffff,37.44,Low Potential,False,Low competition advantage | Strong power infrastructure,37.686654542
8942d9d42bbffff,51.24,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,61.70234438
8942d98a583ffff,38.19,Low Potential,False,Low competition advantage | Strong power infrastructure,39.002105816
8942d9885c7ffff,37.16,Low Potential,False,Low competition advantage | Strong power infrastructure,37.2947172647
8942d9d5c83ffff,35.94,Low Potential,False,Low competition advantage | Strong power infrastructure,35.1677881695
8942d9882b3ffff,35.21,Low Potential,False,Low competition advantage | Strong power infrastructure,34.35854915269999
8942d999887ffff,55.94,Low Potential,True,High population demand | Low competition advantage | Strong power infrastructure,118.4714578036
8942d9d5ddbffff,36.49,Low Potential,False,Low competition advantage | Strong power infrastructure,36.029535726
8942d998a37ffff,39.28,Low Potential,False,Low competition advantage | Strong power infrastructure,40.9587615907
8942d9d4863ffff,42.45,Low Potential,False,Low competition advantage | Strong power infrastructure,46.414374866
8942d998a9bffff,39.79,Low Potential,False,Low competition advantage | Strong power infrastructure,42.1169496842
8942d998b53ffff,39.21,Low Potential,False,Low competition advantage | Strong power infrastructure,40.770605329999995
8942d9d5ca3ffff,36.49,Low Potential,False,Low competition advantage | Strong power infrastructure,36.040622138
8942d9d5c97ffff,36.78,Low Potential,False,Low competition advantage | Strong power infrastructure,36.5529274236
8942d98a327ffff,37.86,Low Potential,False,Low competition advantage | Strong power infrastructure,38.4674066488
8942d998a33ffff,39.65,Low Potential,False,Low competition advantage | Strong power infrastructure,41.6109613809
8942d9d4837ffff,44.13,Low Potential,False,Low competition advantage | Strong power infrastructure,49.335972544
8942d9886a3ffff,36.96,Low Potential,False,Low competition advantage | Strong power infrastructure,36.866213599999995
8942d9d59a7ffff,39.23,Low Potential,False,Low competition advantage | Strong power infrastructure,41.2146055125
8942d9d49c3ffff,44.63,Low Potential,False,High population demand | Low competition advantage | Strong power infrastructure,50.2092498
8942d9885d7ffff,37.22,Low Potential,False,Low competition advantage | Strong power infrastructure,37.315516009999996
